,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,airmass,magextinct,Tmag,Nmag,alpha,lunar_elong,lunar_illum,Sky_motion,Sky_mot_PA,RelVel-ANG,target,H,G,V,surfbright,M2,k2,phasecoeff
129,8P/Tuttle,2025-07-03 05:45:00,2460859.739583333,14.6,,4.5,,277.03338,-11.66221,1.106,0.165,23.416,,1.3787,82.6,53.4422,0.2799251,273.7439,14.213149,90000179,,,,,,,
130,8P/Tuttle,2025-07-03 06:00:00,2460859.75,14.6,,4.5,,277.03219,-11.66213,1.132,0.169,23.416,,1.3791,82.5,53.55,0.2798196,273.75398,14.277422,90000179,,,,,,,
131,8P/Tuttle,2025-07-03 06:15:00,2460859.760416667,14.6,,4.5,,277.03101,-11.66206,1.163,0.174,23.416,,1.3795,82.3,53.6602,0.2796973,273.76399,14.341173,90000179,,,,,,,
132,8P/Tuttle,2025-07-03 06:30:00,2460859.770833333,14.6,,4.5,,277.02982,-11.66198,1.201,0.179,23.416,,1.38,82.2,53.7728,0.279559,273.77389,14.404187,90000179,,,,,,,
133,8P/Tuttle,2025-07-03 06:45:00,2460859.78125,14.6,,4.5,,277.02863,-11.6619,1.247,0.186,23.416,,1.3804,82.1,53.8878,0.279405,273.78363,14.466252,90000179,,,,,,,
134,8P/Tuttle,2025-07-03 07:00:00,2460859.791666667,14.6,,4.5,,277.02745,-11.66182,1.301,0.194,23.416,,1.3808,81.9,54.005,0.2792361,273.79315,14.527161,90000179,,,,,,,
135,8P/Tuttle,2025-07-03 07:15:00,2460859.802083333,14.6,,4.5,,277.02626,-11.66174,1.365,0.204,23.416,,1.3813,81.8,54.1243,0.2790528,273.80241,14.586707,90000179,,,,,,,
136,8P/Tuttle,2025-07-03 07:30:00,2460859.8125,14.6,,4.5,,277.02508,-11.66166,1.442,0.215,23.416,,1.3817,81.6,54.2458,0.2788561,273.81137,14.644691,90000179,,,,,,,
137,8P/Tuttle,2025-07-03 07:45:00,2460859.822916667,14.6,,4.5,,277.0239,-11.66158,1.533,0.229,23.416,,1.3821,81.5,54.3692,0.2786467,273.81997,14.70092,90000179,,,,,,,
138,8P/Tuttle,2025-07-03 08:00:00,2460859.833333333,14.6,,4.5,,277.02271,-11.6615,1.643,0.246,23.416,,1.3825,81.3,54.4946,0.2784254,273.82818,14.755206,90000179,,,,,,,
139,8P/Tuttle,2025-07-03 08:15:00,2460859.84375,14.6,,4.5,,277.02153,-11.66141,1.778,0.266,23.416,,1.383,81.2,54.6217,0.2781932,273.83594,14.807369,90000179,,,,,,,
140,8P/Tuttle,2025-07-03 08:30:00,2460859.854166667,14.6,,4.5,,277.02035,-11.66133,1.943,0.29,23.416,,1.3834,81.0,54.7505,0.277951,273.84322,14.857235,90000179,,,,,,,
141,8P/Tuttle,2025-07-03 08:45:00,2460859.864583333,14.6,,4.5,,277.01917,-11.66125,2.151,0.321,23.416,,1.3838,80.8,54.8809,0.2776999,273.84998,14.904642,90000179,,,,,,,
142,8P/Tuttle,2025-07-03 09:00:00,2460859.875,14.6,,4.5,,277.018,-11.66117,2.416,0.361,23.416,,1.3843,80.7,55.0127,0.2774408,273.85618,14.949434,90000179,,,,,,,
143,8P/Tuttle,2025-07-03 09:15:00,2460859.885416667,14.6,,4.5,,277.01682,-11.66109,2.766,0.413,23.416,,1.3847,80.5,55.1458,0.2771749,273.86178,14.991467,90000179,,,,,,,
144,8P/Tuttle,2025-07-03 09:30:00,2460859.895833333,14.6,,4.5,,277.01564,-11.66101,3.244,0.485,23.416,,1.3851,80.4,55.2801,0.2769033,273.86675,15.030607,90000179,,,,,,,
145,8P/Tuttle,2025-07-03 09:45:00,2460859.90625,14.6,,4.5,,277.01447,-11.66093,3.931,0.587,23.416,,1.3856,80.2,55.4154,0.2766271,273.87106,15.06673,90000179,,,,,,,
146,8P/Tuttle,2025-07-03 10:00:00,2460859.916666667,14.6,,4.5,,277.01329,-11.66085,4.99,0.746,23.416,,1.386,80.0,55.5515,0.2763475,273.87468,15.099725,90000179,,,,,,,
147,8P/Tuttle,2025-07-03 10:15:00,2460859.927083333,14.6,A,4.5,,277.01212,-11.66077,6.808,1.017,23.416,,1.3865,79.9,55.6885,0.2760656,273.87759,15.129494,90000179,,,,,,,
148,8P/Tuttle,2025-07-03 10:30:00,2460859.9375,14.6,A,4.5,,277.01095,-11.66069,10.499,1.569,23.416,,1.3869,79.7,55.826,0.2757826,273.87976,15.155951,90000179,,,,,,,
149,8P/Tuttle,2025-07-03 10:45:00,2460859.947916667,14.6,N,4.5,,277.00978,-11.66061,20.416,3.05,23.416,,1.3873,79.5,55.9639,0.2754997,273.88117,15.179022,90000179,,,,,,,
150,8P/Tuttle,2025-07-03 11:00:00,2460859.958333333,14.6,N,4.5,,277.00861,-11.66053,999.0,,23.416,,1.3878,79.3,56.1022,0.2752181,273.88181,15.19865,90000179,,,,,,,
151,8P/Tuttle,2025-07-03 11:15:00,2460859.96875,14.6,C,4.5,s,277.00745,-11.66045,999.0,,23.416,,1.3882,79.2,56.2405,0.2749389,273.88167,15.21479,90000179,,,,,,,
152,8P/Tuttle,2025-07-03 22:15:00,2460860.427083333,14.6,C,4.5,m,276.95651,-11.65711,12.205,1.824,23.417,,1.408,73.7,60.7737,0.2751936,273.4425,14.103662,90000179,,,,,,,
153,8P/Tuttle,2025-07-03 22:30:00,2460860.4375,14.6,N,4.5,m,276.95534,-11.65704,7.539,1.126,23.417,,1.4085,73.6,60.8321,0.2754593,273.43717,14.101413,90000179,,,,,,,
154,8P/Tuttle,2025-07-03 22:45:00,2460860.447916667,14.6,N,4.5,m,276.95417,-11.65696,5.382,0.804,23.417,,1.409,73.5,60.8897,0.2757248,273.43261,14.10264,90000179,,,,,,,
155,8P/Tuttle,2025-07-03 23:00:00,2460860.458333333,14.6,A,4.5,m,276.953,-11.65689,4.171,0.623,23.417,,1.4094,73.5,60.9466,0.2759888,273.42883,14.107377,90000179,,,,,,,
156,8P/Tuttle,2025-07-03 23:15:00,2460860.46875,14.6,A,4.5,m,276.95183,-11.65682,3.404,0.509,23.417,,1.4099,73.4,61.0031,0.2762501,273.42584,14.115643,90000179,,,,,,,
157,8P/Tuttle,2025-07-03 23:30:00,2460860.479166667,14.6,,4.5,m,276.95065,-11.65675,2.88,0.43,23.417,,1.4104,73.3,61.0592,0.2765075,273.42364,14.12744,90000179,,,,,,,
158,8P/Tuttle,2025-07-03 23:45:00,2460860.489583333,14.6,,4.5,m,276.94948,-11.65668,2.501,0.374,23.417,,1.4109,73.3,61.1152,0.27676,273.42223,14.142756,90000179,,,,,,,
159,8P/Tuttle,2025-07-04 00:00:00,2460860.5,14.6,,4.5,m,276.9483,-11.65661,2.216,0.331,23.417,,1.4113,73.2,61.1711,0.2770063,273.4216,14.161566,90000179,,,,,,,
160,8P/Tuttle,2025-07-04 00:15:00,2460860.510416667,14.6,,4.5,m,276.94712,-11.65653,1.995,0.298,23.417,,1.4118,73.1,61.2273,0.2772455,273.42175,14.183826,90000179,,,,,,,
161,8P/Tuttle,2025-07-04 00:30:00,2460860.520833333,14.6,,4.5,m,276.94595,-11.65646,1.819,0.272,23.417,,1.4123,73.1,61.2838,0.2774763,273.42268,14.209482,90000179,,,,,,,
162,8P/Tuttle,2025-07-04 00:45:00,2460860.53125,14.6,,4.5,m,276.94477,-11.65639,1.677,0.251,23.417,,1.4128,73.0,61.3408,0.2776979,273.42435,14.238463,90000179,,,,,,,
163,8P/Tuttle,2025-07-04 01:00:00,2460860.541666667,14.6,,4.5,m,276.94359,-11.65632,1.561,0.233,23.417,,1.4133,72.9,61.3985,0.2779091,273.42676,14.270687,90000179,,,,,,,
164,8P/Tuttle,2025-07-04 01:15:00,2460860.552083333,14.6,,4.5,m,276.94241,-11.65625,1.465,0.219,23.417,,1.4138,72.8,61.4571,0.2781091,273.42989,14.306056,90000179,,,,,,,
165,8P/Tuttle,2025-07-04 01:30:00,2460860.5625,14.6,,4.5,m,276.94123,-11.65617,1.384,0.207,23.417,,1.4142,72.8,61.5166,0.2782969,273.43372,14.344463,90000179,,,,,,,
166,8P/Tuttle,2025-07-04 01:45:00,2460860.572916667,14.6,,4.5,m,276.94004,-11.6561,1.317,0.197,23.417,,1.4147,72.7,61.5773,0.2784717,273.43822,14.385787,90000179,,,,,,,
167,8P/Tuttle,2025-07-04 02:00:00,2460860.583333333,14.6,,4.5,m,276.93886,-11.65603,1.26,0.188,23.417,,1.4152,72.6,61.6393,0.2786327,273.44335,14.429895,90000179,,,,,,,
168,8P/Tuttle,2025-07-04 02:15:00,2460860.59375,14.6,,4.5,m,276.93768,-11.65596,1.213,0.181,23.417,,1.4157,72.5,61.7028,0.2787792,273.4491,14.476645,90000179,,,,,,,
169,8P/Tuttle,2025-07-04 02:30:00,2460860.604166667,14.6,,4.5,m,276.93649,-11.65588,1.173,0.175,23.417,,1.4162,72.4,61.7677,0.2789105,273.45543,14.525885,90000179,,,,,,,
170,8P/Tuttle,2025-07-04 02:45:00,2460860.614583333,14.6,,4.5,m,276.93531,-11.65581,1.14,0.17,23.417,,1.4167,72.4,61.8344,0.279026,273.4623,14.577452,90000179,,,,,,,
171,8P/Tuttle,2025-07-04 03:00:00,2460860.625,14.6,,4.5,m,276.93413,-11.65574,1.113,0.166,23.418,,1.4172,72.3,61.9029,0.2791252,273.46968,14.631176,90000179,,,,,,,
172,8P/Tuttle,2025-07-04 03:15:00,2460860.635416667,14.6,,4.5,m,276.93294,-11.65566,1.091,0.163,23.418,,1.4177,72.2,61.9733,0.2792075,273.47753,14.686878,90000179,,,,,,,
173,8P/Tuttle,2025-07-04 03:30:00,2460860.645833333,14.6,,4.5,m,276.93175,-11.65559,1.074,0.16,23.418,,1.4182,72.1,62.0457,0.2792727,273.48581,14.744372,90000179,,,,,,,
174,8P/Tuttle,2025-07-04 03:45:00,2460860.65625,14.6,,4.5,m,276.93057,-11.65552,1.061,0.159,23.418,,1.4187,72.0,62.1202,0.2793203,273.49447,14.803466,90000179,,,,,,,
175,8P/Tuttle,2025-07-04 04:00:00,2460860.666666667,14.6,,4.5,m,276.92938,-11.65544,1.053,0.157,23.418,,1.4192,71.9,62.1969,0.2793502,273.50347,14.86396,90000179,,,,,,,
176,8P/Tuttle,2025-07-04 04:15:00,2460860.677083333,14.6,,4.5,m,276.9282,-11.65537,1.049,0.157,23.418,,1.4197,71.8,62.2759,0.2793621,273.51277,14.925652,90000179,,,,,,,
177,8P/Tuttle,2025-07-04 04:30:00,2460860.6875,14.6,,4.5,t,276.92701,-11.65529,1.049,0.157,23.418,,1.4202,71.7,62.3572,0.2793561,273.52232,14.988335,90000179,,,,,,,
178,8P/Tuttle,2025-07-04 04:45:00,2460860.697916667,14.6,,4.5,m,276.92582,-11.65522,1.053,0.157,23.418,,1.4207,71.6,62.4408,0.279332,273.53208,15.051796,90000179,,,,,,,
179,8P/Tuttle,2025-07-04 05:00:00,2460860.708333333,14.6,,4.5,m,276.92464,-11.65514,1.062,0.159,23.418,,1.4212,71.5,62.5269,0.27929,273.54198,15.115822,90000179,,,,,,,
180,8P/Tuttle,2025-07-04 05:15:00,2460860.71875,14.6,,4.5,m,276.92345,-11.65507,1.074,0.16,23.418,,1.4217,71.4,62.6153,0.2792301,273.552,15.180198,90000179,,,,,,,
181,8P/Tuttle,2025-07-04 05:30:00,2460860.729166667,14.6,,4.5,m,276.92227,-11.65499,1.091,0.163,23.418,,1.4222,71.2,62.7063,0.2791526,273.56207,15.244705,90000179,,,,,,,
182,8P/Tuttle,2025-07-04 05:45:00,2460860.739583333,14.6,,4.5,m,276.92108,-11.65492,1.113,0.166,23.418,,1.4227,71.1,62.7997,0.2790578,273.57216,15.309127,90000179,,,,,,,
183,8P/Tuttle,2025-07-04 06:00:00,2460860.75,14.6,,4.5,m,276.9199,-11.65484,1.141,0.17,23.418,,1.4232,71.0,62.8956,0.2789461,273.5822,15.373245,90000179,,,,,,,
184,8P/Tuttle,2025-07-04 06:15:00,2460860.760416667,14.6,,4.5,,276.91871,-11.65477,1.174,0.175,23.418,,1.4237,70.9,62.9939,0.2788178,273.59215,15.436844,90000179,,,,,,,
185,8P/Tuttle,2025-07-04 06:30:00,2460860.770833333,14.6,,4.5,,276.91753,-11.65469,1.214,0.181,23.418,,1.4243,70.8,63.0947,0.2786736,273.60196,15.49971,90000179,,,,,,,
186,8P/Tuttle,2025-07-04 06:45:00,2460860.78125,14.6,,4.5,,276.91635,-11.65462,1.262,0.188,23.418,,1.4248,70.6,63.1979,0.278514,273.61159,15.56163,90000179,,,,,,,
187,8P/Tuttle,2025-07-04 07:00:00,2460860.791666667,14.6,,4.5,,276.91517,-11.65454,1.318,0.197,23.418,,1.4253,70.5,63.3034,0.2783396,273.62098,15.622397,90000179,,,,,,,
188,8P/Tuttle,2025-07-04 07:15:00,2460860.802083333,14.6,,4.5,,276.91399,-11.65446,1.386,0.207,23.418,,1.4258,70.3,63.4112,0.2781512,273.63008,15.681807,90000179,,,,,,,
189,8P/Tuttle,2025-07-04 07:30:00,2460860.8125,14.6,,4.5,,276.91281,-11.65439,1.467,0.219,23.418,,1.4263,70.2,63.5213,0.2779495,273.63886,15.739659,90000179,,,,,,,
190,8P/Tuttle,2025-07-04 07:45:00,2460860.822916667,14.6,,4.5,,276.91163,-11.65431,1.563,0.234,23.418,,1.4268,70.1,63.6336,0.2777353,273.64726,15.795761,90000179,,,,,,,
191,8P/Tuttle,2025-07-04 08:00:00,2460860.833333333,14.6,,4.5,,276.91045,-11.65423,1.68,0.251,23.418,,1.4274,69.9,63.748,0.2775096,273.65524,15.849926,90000179,,,,,,,
192,8P/Tuttle,2025-07-04 08:15:00,2460860.84375,14.6,,4.5,,276.90927,-11.65416,1.823,0.272,23.418,,1.4279,69.8,63.8644,0.2772732,273.66276,15.901972,90000179,,,,,,,
193,8P/Tuttle,2025-07-04 08:30:00,2460860.854166667,14.6,,4.5,,276.90809,-11.65408,1.999,0.299,23.418,,1.4284,69.6,63.9827,0.2770272,273.66978,15.951729,90000179,,,,,,,
194,8P/Tuttle,2025-07-04 08:45:00,2460860.864583333,14.6,,4.5,,276.90692,-11.654,2.221,0.332,23.418,,1.4289,69.5,64.1029,0.2767725,273.67626,15.999033,90000179,,,,,,,
195,8P/Tuttle,2025-07-04 09:00:00,2460860.875,14.6,,4.5,,276.90574,-11.65393,2.508,0.375,23.418,,1.4294,69.3,64.2247,0.2765102,273.68216,16.043728,90000179,,,,,,,
196,8P/Tuttle,2025-07-04 09:15:00,2460860.885416667,14.6,,4.5,,276.90457,-11.65385,2.89,0.432,23.418,,1.4299,69.2,64.3482,0.2762415,273.68745,16.085672,90000179,,,,,,,
197,8P/Tuttle,2025-07-04 09:30:00,2460860.895833333,14.6,,4.5,,276.9034,-11.65377,3.418,0.511,23.418,,1.4305,69.0,64.4732,0.2759673,273.6921,16.124729,90000179,,,,,,,
198,8P/Tuttle,2025-07-04 09:45:00,2460860.90625,14.6,,4.5,,276.90223,-11.6537,4.191,0.626,23.418,,1.431,68.8,64.5996,0.2756889,273.69607,16.160777,90000179,,,,,,,
199,8P/Tuttle,2025-07-04 10:00:00,2460860.916666667,14.6,,4.5,,276.90106,-11.65362,5.416,0.809,23.418,,1.4315,68.7,64.7271,0.2754075,273.69934,16.193705,90000179,,,,,,,
200,8P/Tuttle,2025-07-04 10:15:00,2460860.927083333,14.6,A,4.5,,276.89989,-11.65354,7.606,1.136,23.418,,1.432,68.5,64.8558,0.2751241,273.70189,16.223415,90000179,,,,,,,
201,8P/Tuttle,2025-07-04 10:30:00,2460860.9375,14.6,A,4.5,,276.89872,-11.65346,12.367,1.848,23.418,,1.4326,68.3,64.9855,0.27484,273.70369,16.24982,90000179,,,,,,,
202,8P/Tuttle,2025-07-04 10:45:00,2460860.947916667,14.6,N,4.5,,276.89756,-11.65339,26.52,3.962,23.418,,1.4331,68.2,65.116,0.2745563,273.70473,16.272847,90000179,,,,,,,
203,8P/Tuttle,2025-07-04 11:00:00,2460860.958333333,14.6,N,4.5,s,276.89639,-11.65331,999.0,,23.418,,1.4336,68.0,65.2471,0.2742742,273.70499,16.29244,90000179,,,,,,,
204,8P/Tuttle,2025-07-04 11:15:00,2460860.96875,14.6,C,4.5,,276.89523,-11.65323,999.0,,23.418,,1.4341,67.8,65.3788,0.273995,273.70446,16.308552,90000179,,,,,,,
205,8P/Tuttle,2025-07-04 22:15:00,2460861.427083333,14.6,C,4.5,m,276.84445,-11.65006,10.39,1.552,23.419,,1.4575,62.1,69.8923,0.274364,273.26428,15.199637,90000179,,,,,,,
206,8P/Tuttle,2025-07-04 22:30:00,2460861.4375,14.6,N,4.5,m,276.84328,-11.64999,6.759,1.01,23.419,,1.4581,62.1,69.9494,0.2746286,273.25935,15.197362,90000179,,,,,,,
207,8P/Tuttle,2025-07-04 22:45:00,2460861.447916667,14.6,N,4.5,m,276.84211,-11.64993,4.963,0.742,23.419,,1.4586,62.0,70.0053,0.2748925,273.2552,15.198555,90000179,,,,,,,
208,8P/Tuttle,2025-07-04 23:00:00,2460861.458333333,14.6,A,4.5,m,276.84095,-11.64986,3.914,0.585,23.419,,1.4592,61.9,70.06,0.2751545,273.25183,15.203249,90000179,,,,,,,
209,8P/Tuttle,2025-07-04 23:15:00,2460861.46875,14.6,A,4.5,m,276.83978,-11.64979,3.233,0.483,23.419,,1.4597,61.9,70.1137,0.2754136,273.24925,15.211464,90000179,,,,,,,
210,8P/Tuttle,2025-07-04 23:30:00,2460861.479166667,14.6,,4.5,m,276.83861,-11.64972,2.758,0.412,23.419,,1.4603,61.8,70.1667,0.2756685,273.24747,15.223202,90000179,,,,,,,
211,8P/Tuttle,2025-07-04 23:45:00,2460861.489583333,14.6,,4.5,m,276.83743,-11.64965,2.41,0.36,23.419,,1.4608,61.7,70.219,0.275918,273.24646,15.238452,90000179,,,,,,,
212,8P/Tuttle,2025-07-05 00:00:00,2460861.5,14.6,,4.5,m,276.83626,-11.64959,2.146,0.321,23.419,,1.4614,61.7,70.2708,0.2761611,273.24624,15.257187,90000179,,,,,,,
0,85989 (1999 JD6),2025-07-01 00:00:00,2460857.5,,,,m,1.43604,15.41926,999.0,,,,70.617,156.2,32.2201,5.0517447,74.43541,-40.44747,1999 JD6,17.07,0.15,17.309,5.526,,,
1,85989 (1999 JD6),2025-07-01 00:15:00,2460857.510416667,,,,m,1.45707,15.42491,999.0,,,,70.6322,156.3,32.289,5.0520504,74.414603,-40.4816,1999 JD6,17.07,0.15,17.309,5.526,,,
2,85989 (1999 JD6),2025-07-01 00:30:00,2460857.520833333,,,,m,1.47811,15.43057,999.0,,,,70.6474,156.3,32.3597,5.0519842,74.393279,-40.51642,1999 JD6,17.07,0.15,17.309,5.526,,,
3,85989 (1999 JD6),2025-07-01 00:45:00,2460857.53125,,,,m,1.49914,15.43624,999.0,,,,70.6626,156.4,32.4322,5.0515586,74.371546,-40.5517,1999 JD6,17.07,0.15,17.308,5.527,,,
4,85989 (1999 JD6),2025-07-01 01:00:00,2460857.541666667,,,,m,1.52017,15.44192,999.0,,,,70.6778,156.5,32.5068,5.0507873,74.34952,-40.58724,1999 JD6,17.07,0.15,17.308,5.527,,,
5,85989 (1999 JD6),2025-07-01 01:15:00,2460857.552083333,,,,m,1.54119,15.4476,999.0,,,,70.693,156.6,32.5834,5.0496856,74.327314,-40.62282,1999 JD6,17.07,0.15,17.308,5.527,,,
6,85989 (1999 JD6),2025-07-01 01:30:00,2460857.5625,,,,m,1.5622,15.45329,999.0,,,,70.7082,156.7,32.6622,5.0482703,74.305043,-40.65821,1999 JD6,17.07,0.15,17.307,5.527,,,
7,85989 (1999 JD6),2025-07-01 01:45:00,2460857.572916667,,,,m,1.58321,15.45898,999.0,,,,70.7234,156.8,32.7432,5.0465595,74.282825,-40.69321,1999 JD6,17.07,0.15,17.307,5.527,,,
8,85989 (1999 JD6),2025-07-01 02:00:00,2460857.583333333,,,,m,1.60421,15.46468,999.0,,,,70.7385,156.8,32.8266,5.0445725,74.260776,-40.72759,1999 JD6,17.07,0.15,17.306,5.527,,,
9,85989 (1999 JD6),2025-07-01 02:15:00,2460857.59375,,,,m,1.62519,15.47039,999.0,,,,70.7537,156.9,32.9123,5.0423299,74.239012,-40.76115,1999 JD6,17.07,0.15,17.306,5.527,,,
10,85989 (1999 JD6),2025-07-01 02:30:00,2460857.604166667,,,,m,1.64617,15.4761,999.0,,,,70.7689,157.0,33.0004,5.0398532,74.21765,-40.79367,1999 JD6,17.07,0.15,17.306,5.527,,,
11,85989 (1999 JD6),2025-07-01 02:45:00,2460857.614583333,,,,m,1.66713,15.48181,999.0,,,,70.784,157.1,33.091,5.0371651,74.196806,-40.82495,1999 JD6,17.07,0.15,17.305,5.527,,,
12,85989 (1999 JD6),2025-07-01 03:00:00,2460857.625,,,,m,1.68808,15.48753,999.0,,,,70.7991,157.2,33.184,5.0342891,74.176593,-40.85479,1999 JD6,17.07,0.15,17.305,5.527,,,
13,85989 (1999 JD6),2025-07-01 03:15:00,2460857.635416667,,,,m,1.70902,15.49325,999.0,,,,70.8143,157.3,33.2795,5.0312496,74.157123,-40.883,1999 JD6,17.07,0.15,17.305,5.528,,,
14,85989 (1999 JD6),2025-07-01 03:30:00,2460857.645833333,,,,m,1.72994,15.49898,999.0,,,,70.8294,157.4,33.3775,5.0280716,74.138506,-40.90937,1999 JD6,17.07,0.15,17.304,5.528,,,
15,85989 (1999 JD6),2025-07-01 03:45:00,2460857.65625,,,,,1.75084,15.50471,999.0,,,,70.8445,157.5,33.478,5.0247808,74.12085,-40.93373,1999 JD6,17.07,0.15,17.304,5.528,,,
16,85989 (1999 JD6),2025-07-01 04:00:00,2460857.666666667,,,,,1.77174,15.51044,999.0,,,,70.8595,157.6,33.581,5.0214034,74.104258,-40.9559,1999 JD6,17.07,0.15,17.303,5.528,,,
17,85989 (1999 JD6),2025-07-01 04:15:00,2460857.677083333,,,,,1.79261,15.51617,999.0,,,,70.8746,157.7,33.6864,5.017966,74.088829,-40.97572,1999 JD6,17.07,0.15,17.303,5.528,,,
18,85989 (1999 JD6),2025-07-01 04:30:00,2460857.6875,,,,,1.81347,15.5219,999.0,,,,70.8897,157.8,33.7942,5.0144953,74.07466,-40.99302,1999 JD6,17.07,0.15,17.303,5.528,,,
19,85989 (1999 JD6),2025-07-01 04:45:00,2460857.697916667,,,,r,1.83432,15.52764,999.0,,,,70.9047,157.9,33.9044,5.0110184,74.061842,-41.00765,1999 JD6,17.07,0.15,17.302,5.528,,,
20,85989 (1999 JD6),2025-07-01 05:00:00,2460857.708333333,,,,,1.85515,15.53337,17.581,2.627,,,70.9197,158.0,34.0169,5.0075624,74.05046,-41.01948,1999 JD6,17.07,0.15,17.302,5.528,,,
21,85989 (1999 JD6),2025-07-01 05:15:00,2460857.71875,,,,,1.87597,15.53911,9.791,1.463,,,70.9347,158.1,34.1317,5.0041542,74.040595,-41.02837,1999 JD6,17.07,0.15,17.301,5.528,,,
22,85989 (1999 JD6),2025-07-01 05:30:00,2460857.729166667,,,,,1.89677,15.54484,6.64,0.992,,,70.9497,158.2,34.2486,5.0008208,74.032321,-41.03421,1999 JD6,17.07,0.15,17.301,5.528,,,
23,85989 (1999 JD6),2025-07-01 05:45:00,2460857.739583333,,,,,1.91755,15.55057,5.011,0.749,,,70.9647,158.3,34.3677,4.9975886,74.025705,-41.03688,1999 JD6,17.07,0.15,17.301,5.529,,,
24,85989 (1999 JD6),2025-07-01 06:00:00,2460857.75,,,,,1.93833,15.55631,4.033,0.603,,,70.9797,158.4,34.4889,4.9944838,74.020809,-41.03631,1999 JD6,17.07,0.15,17.3,5.529,,,
25,85989 (1999 JD6),2025-07-01 06:15:00,2460857.760416667,,,,,1.95909,15.56203,3.388,0.506,,,70.9947,158.5,34.612,4.9915321,74.017684,-41.0324,1999 JD6,17.07,0.15,17.3,5.529,,,
26,85989 (1999 JD6),2025-07-01 06:30:00,2460857.770833333,,,,,1.97984,15.56776,2.934,0.438,,,71.0096,158.6,34.7369,4.9887585,74.016379,-41.02508,1999 JD6,17.07,0.15,17.299,5.529,,,
27,85989 (1999 JD6),2025-07-01 06:45:00,2460857.78125,,,,,2.00058,15.57349,2.599,0.388,,,71.0245,158.8,34.8636,4.9861873,74.016929,-41.01432,1999 JD6,17.07,0.15,17.299,5.529,,,
28,85989 (1999 JD6),2025-07-01 07:00:00,2460857.791666667,,,,,2.02131,15.57921,2.345,0.35,,,71.0394,158.9,34.9919,4.9838421,74.019365,-41.00006,1999 JD6,17.07,0.15,17.299,5.529,,,
29,85989 (1999 JD6),2025-07-01 07:15:00,2460857.802083333,,,,,2.04203,15.58492,2.146,0.321,,,71.0544,159.0,35.1218,4.9817454,74.023708,-40.98228,1999 JD6,17.07,0.15,17.298,5.529,,,
30,85989 (1999 JD6),2025-07-01 07:30:00,2460857.8125,,,,,2.06275,15.59064,1.988,0.297,,,71.0693,159.1,35.253,4.9799188,74.02997,-40.96097,1999 JD6,17.07,0.15,17.298,5.529,,,
31,85989 (1999 JD6),2025-07-01 07:45:00,2460857.822916667,,,,,2.08346,15.59634,1.861,0.278,,,71.0841,159.2,35.3856,4.9783827,74.038155,-40.93613,1999 JD6,17.07,0.15,17.297,5.529,,,
32,85989 (1999 JD6),2025-07-01 08:00:00,2460857.833333333,,,,,2.10416,15.60205,1.758,0.263,,,71.099,159.3,35.5193,4.9771563,74.048257,-40.9078,1999 JD6,17.07,0.15,17.297,5.529,,,
33,85989 (1999 JD6),2025-07-01 08:15:00,2460857.84375,,,,,2.12486,15.60775,1.674,0.25,,,71.1139,159.4,35.654,4.9762577,74.060262,-40.87599,1999 JD6,17.07,0.15,17.297,5.529,,,
34,85989 (1999 JD6),2025-07-01 08:30:00,2460857.854166667,,,,,2.14556,15.61344,1.605,0.24,,,71.1288,159.5,35.7895,4.9757034,74.074146,-40.84077,1999 JD6,17.07,0.15,17.296,5.53,,,
35,85989 (1999 JD6),2025-07-01 08:45:00,2460857.864583333,,,,,2.16627,15.61913,1.55,0.232,,,71.1436,159.6,35.9258,4.9755087,74.089878,-40.8022,1999 JD6,17.07,0.15,17.296,5.53,,,
36,85989 (1999 JD6),2025-07-01 09:00:00,2460857.875,,,,,2.18697,15.62481,1.506,0.225,,,71.1585,159.7,36.0627,4.9756871,74.107415,-40.76036,1999 JD6,17.07,0.15,17.296,5.53,,,
37,85989 (1999 JD6),2025-07-01 09:15:00,2460857.885416667,,,,,2.20768,15.63048,1.471,0.22,,,71.1734,159.9,36.2001,4.9762508,74.126708,-40.71535,1999 JD6,17.07,0.15,17.295,5.53,,,
38,85989 (1999 JD6),2025-07-01 09:30:00,2460857.895833333,,,,,2.22839,15.63615,1.445,0.216,,,71.1882,160.0,36.3377,4.9772103,74.147699,-40.66727,1999 JD6,17.07,0.15,17.295,5.53,,,
39,85989 (1999 JD6),2025-07-01 09:45:00,2460857.90625,,,,,2.24911,15.64182,1.427,0.213,,,71.2031,160.1,36.4755,4.9785745,74.17032,-40.61627,1999 JD6,17.07,0.15,17.294,5.53,,,
40,85989 (1999 JD6),2025-07-01 10:00:00,2460857.916666667,,,,,2.26984,15.64747,1.417,0.212,,,71.218,160.2,36.6133,4.9803503,74.194497,-40.56246,1999 JD6,17.07,0.15,17.294,5.53,,,
41,85989 (1999 JD6),2025-07-01 10:15:00,2460857.927083333,,A,,t,2.29058,15.65312,1.413,0.211,,,71.2329,160.3,36.7509,4.9825433,74.220147,-40.50602,1999 JD6,17.07,0.15,17.294,5.53,,,
42,85989 (1999 JD6),2025-07-01 10:30:00,2460857.9375,,A,,,2.31134,15.65877,1.417,0.212,,,71.2478,160.4,36.8883,4.9851571,74.247183,-40.4471,1999 JD6,17.07,0.15,17.293,5.53,,,
